,type,url,review_rating,film_name,no_of_reviewer
1428,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,87%,The Heart of the Game (2005),100
1429,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,85%,Tyson (2009),147
1430,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,83%,The Hurricane (1999),114
1431,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,82%,Chariots of Fire (1981),73
1432,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,85%,Looking for Eric (2010),100
1433,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,82%,The Armstrong Lie (2013),122
1434,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,83%,Major League (1989),40
1435,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,84%,You Cannot Kill David Arquette (2020),55
1436,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,85%,Go Tigers! (2001),40
1437,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,81%,Goon (2012),106
1438,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,82%,Beyond the Mat (1999),67
1439,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,79%,A League of Their Own (1992),72
1440,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,76%,Invictus (2009),246
1441,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,80%,The Boxer (1997),70
1442,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,83%,Vision: From the Life of Hildegard von Bingen (2010),40
1443,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,81%,Step Into Liquid (2003),80
1444,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,81%,Once in a Lifetime: The Extraordinary Story of the New York Cosmos (2006),59
1445,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,80%,Fed Up (2014),70
1446,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,81%,Stoked: The Rise and Fall of Gator (2003),47
1447,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,71%,Talladega Nights: The Ballad of Ricky Bobby (2006),187
1448,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,72%,Invincible (2006),136
1449,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,74%,Ultimate X: The Movie (2002),47
1450,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,72%,Gunnin' for That #1 Spot (2008),43
1451,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,66%,The Blind Side (2009),206
1452,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,71%,More Than a Game (2009),51
1453,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,64%,Secretariat (2010),158
1454,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,64%,The Sandlot (1993),58
1455,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,60%,Dust to Glory (2005),68
1456,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,61%,NASCAR: The IMAX Experience (2004),44
1457,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,55%,Glory Road (2006),152
1458,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,55%,Because of Winn-Dixie (2005),122
1459,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,57%,The Perfect Game (2010),44
1460,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,54%,Steep (2007),48
1461,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,52%,First Descent (2005),64
1462,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,45%,Soul Surfer (2011),106
1463,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,41%,The Replacements (2000),108
1464,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,41%,Beerfest (2006),108
1465,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,42%,Goal! The Dream Begins (Goal!: The Impossible Dream) (2005),83
1466,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,31%,Grudge Match (2013),144
1467,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,22%,Jiminy Glick in Lalawood (2005),45
1468,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,4%,Playing for Keeps (2012),91
1469,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,98%,Life Itself (2014),203
1470,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,100%,Afghan Star (2009),62
1471,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,94%,Room 237 (2013),133
1472,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,97%,49 Up (2006),65
1473,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,97%,A Film Unfinished (2010),65
1474,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,96%,The Return (2004),89
1475,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,94%,Behind the Candelabra (2013),108
1476,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,95%,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)",66
1477,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,95%,Being Elmo: A Puppeteer's Journey (2011),78
1478,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,96%,Los Angeles Plays Itself (2003),45
1479,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,94%,Lost in La Mancha (2003),101
1480,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,91%,El Camino: A Breaking Bad Movie (2019),129
1481,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,95%,Sing Your Song (2012),40
1482,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,94%,American Movie (1999),48
1483,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,94%,Best Worst Movie (2010),70
1484,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,94%,The Normal Heart (2014),50
1485,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,93%,Side by Side (2012),68
1486,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,92%,Joan Rivers: A Piece Of Work (2010),109
1487,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,93%,"Yoo-hoo, Mrs. Goldberg (2009)",68
1488,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,91%,The Kid Stays in the Picture (2002),113
1489,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,88%,F for Fake (1974),50
1490,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,88%,Duel (1972),43
1491,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,92%,"Electric Boogaloo: The Wild, Untold Story of Cannon Films (2012)",48
1492,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,91%,Saraband (2003),85
1493,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,92%,Corman's World: Exploits Of A Hollywood Rebel (2011),51
1494,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,84%,Doctor Zhivago (1965),50
1495,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,89%,The Five Obstructions (2003),62
1496,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,88%,Tell Them Who You Are (2005),65
1497,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,84%,This Film Is Not Yet Rated (2006),117
1498,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,85%,Trekkies (1999),41
1499,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,85%,Outfoxed: Rupert Murdoch's War on Journalism (2004),60
1500,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,82%,Inside Deep Throat (2005),122
1501,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,84%,Trumbo (2007),55
1502,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,83%,Confirmation (2016),48
1503,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,82%,Blank City (2011),44
1504,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,78%,Tupac: Resurrection (2003),90
1505,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,78%,Overnight (2004),78
1506,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,76%,Teacher's Pet (2004),74
1507,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,72%,POM Wonderful Presents: The Greatest Movie Ever Sold (2011),134
1508,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,73%,Fellini: I'm a Born Liar (2003),40
1509,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,72%,Only Human (Seres queridos) (2006),53
1510,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,71%,My Date With Drew (2004),65
1511,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,71%,Waking Sleeping Beauty (2010),51
1512,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,69%,Porn Star: The Legend of Ron Jeremy (2001),49
1513,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,61%,Cinema Verite (2011),41
1514,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,59%,The Rugrats Movie (1998),51
1515,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,53%,I'm Still Here (2010),132
1516,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,52%,Bamboozled (2000),105
1517,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,49%,No Strings Attached (2011),173
1518,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,50%,Phil Spector (2013),40
1519,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,36%,I Am (2011),47
1520,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,34%,The Real Cancun (2003),90
1521,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,32%,15 Minutes (2001),125
1522,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,21%,Man of the Year (2006),147
1523,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,21%,Pokémon 3: The Movie (2001),57
1524,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,13%,The Honeymooners (2005),112
1525,Top 100 Television Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_television_movies/,9%,From Justin To Kelly (2003),64
1526,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,100%,The Treasure of the Sierra Madre (1948),52
1527,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,97%,"The Good, the Bad and the Ugly (1966)",77
1528,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,100%,Stagecoach (1939),45
1529,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,95%,High Noon (1952),59
1530,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,96%,Unforgiven (1992),106
1531,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,95%,True Grit (2010),275
1532,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,98%,A Fistful of Dollars (Per un Pugno di Dollari) (1964),51
1533,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,98%,Rio Bravo (1959),43
1534,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,96%,The Searchers (1956),49
1535,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,95%,Once Upon a Time in the West (1968),65
1536,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,98%,Deadwood: The Movie (2019),88
1537,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,94%,Johnny Guitar (1954),47
1538,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,89%,The Ballad of Buster Scruggs (2018),234
1539,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,94%,The Man Who Shot Liberty Valance (1962),48
1540,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,93%,Giant (1956),45
1541,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,97%,Sweetgrass (2009),64
1542,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,87%,Django Unchained (2012),292
1543,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,90%,The Wild Bunch (1969),63
1544,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,89%,3:10 to Yuma (2007),224
1545,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,94%,Lone Star (1996),48
1546,Top 100 Western Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_western_movies/,89%,True Grit (1969),55
